company_link,company_name,employment_type,full_text,key,link,location,position,publish_date,role,salary,scraping_date,seniority_level,source,tags
https://stackoverflow.com/jobs/companies/epidemic-sound-ab,Epidemic Sound AB,Full-time,"We’re now looking for an experienced data engineer to help us evolve our platform and tooling for data processing. Job description You would join Epidemic’s Data Engineering team, with a mission to provide the platform, tools, solutions and data sets that enable the company to stay ever more data-informed. As a senior data engineer you would support and mentor junior team members in finding the right solutions and system designs. You would also contribute to, and sometimes lead, cross-team initiatives to evolve shared components and platform architecture. Our modern solution runs on Google Cloud platform and part of our solution stack includes BigQuery as data warehouse, Airflow for data pipeline orchestration, Dataflow jobs for data processing and Kubernetes as underlying infrastructure. You can expect to: Join an organisation with passionate data scientists and data engineers at an early stage of the company's history. This is a chance to be part of architecting, designing and building a data analytics platform that scales worldwide. Set up and/or build analytics tools, both through internally developed software and on Google Cloud Platform. Evolve our current data platform and solutions to enable data collection, processing, access, usability and monitoring. Design, build and maintain the Epidemic data model. Work with business stakeholders and design data models to quantitatively support everything from corporate strategy to user acquisition. Act as a stakeholder and partner with engineering teams to build the infrastructure and tracking needed This role will include finding ways to share learnings across the organization. It could be via internal talks, writing internal blog posts or any other way you may think of. You can also expect to learn a ton of new things, be it through hack-days, courses, conferences or tech-talks, we emphasize learning and we also expect you to share your knowledge with your colleagues. We collaborate constantly and are big believers in teamwork and the value of practices like careful code reviews, pair (or mob) programming. On top of this, you can expect to have lots of fun and take pride in what you and all of Epidemic is doing. This is a full-time position based at our HQ in Stockholm. What are we looking for? In order for you to thrive in this role, we believe that you: are someone with a good understanding on how to design scalable and distributed systems for data processing. have experience in one or more of the following programming languages: Python, Kotlin, Java love teamwork. are fluent in SQL. are passionate about data modeling and relational model designing. have experience working with or setting up large scale data warehouses. know how to design reliable data pipelines that enable data producers and consumers to work efficiently. have experience working with data processing frameworks and utilities such as Spark or Beam. speak English with professional working proficiency (Swedish is not a requirement) Who are you? We believe that you are passionate about building great solutions that people love, and you always make technology choices with this end-goal in mind. Being principled but also pragmatic is a big plus in this role; we think you value best-practices but realize that all rules have exceptions. On top of this, we believe you have a passion for sharing your knowledge of engineering practices and teaching others how to apply then.",Senior Data Engineer@Epidemic Sound AB,https://stackoverflow.com/jobs/424237/senior-data-engineer-epidemic-sound-ab,"Stockholm, Sweden",Senior Data Engineer,27d ago,,,2020-10-13,Senior,stackoverflow,"data-modeling, data-warehouse, python, google-cloud-platform, google-bigquery"
https://stackoverflow.comhttp://cvedia.com,CVEDIA,Full-time,"CVEDIA is a funded AI company that develops deep learning solutions for some of the largest organizations on the planet. We develop neural networks for computer vision systems (imagery-based AI). We are looking for a Senior ML Engineer to help us create more accurate neural networks that perform great when deployed on the edge. In this role, you will have the opportunity of working in a team of exceptionally talented and driven individuals who are all making a massive impact on our business. There is no micromanaging or babysitting at CVEDIA, everyone here drives their own ideas all the way from start to finish, everyone is given an equal opportunity to flourish and see the fruits of their labour. Responsibilities Take on the challenge to improve the performance of real world autonomous systems and be a crucial part in shaping our clients’ success. Work on the entire DL pipeline, including the generation of data, training networks, and optimizing models for deployment Investigate and develop deep learning architectures for imagery-based perception systems Collaborate with engineers and other data scientists to evaluate and improve our systems Able to be the main point of contact for enterprise projects Requirements Solid experience as a Machine Learning Engineer or as a Data Engineer Experience with Python, OpenCV, Matplotlib, Numpy, SciPy Confident verbal and written English Able to balance pragmatism with planning and long-term thinking Proactive and self-sufficient Attention to detail Leadership skills Experience working remotely is a plus Experience with neural network optimization (pruning/quantizing) is a plus BSc in Computer Science, Engineering or relevant field What We Offer Fully distributed team, located in 19 countries 4 weeks paid holiday per year Yearly team meetup - this year we went to Portugal! Scrum development process Anti-discriminatory company culture - we won’t discount you for things like needing to pick your kids up from school, your age, your ethnicity, or your gender An excited, communicative, and helpful team - we keep our work environment positive, but we also place importance on honesty Our Values 1. Passion - We need both energy and passion to develop cutting edge AI. To succeed at CVEDIA, you’ll need to have a strong investment in both your career and the role of AI in the future of the planet. 2. Commitment - CVEDIA has the opposite of a ""quick-n-dirty"" mentality. Every aspect of our technology has been meticulously built, and is always the product of very hard work. 3. Autonomy - Carrying confidence in the work we do individually is required to work at the pace that we do as a team. Academic research, tutorials, and even creating our own solutions with the tools we have are all on the board during a regular day's work. 4. Joy - It's one of our greatest strengths to bring excitement into our workplace. We carry this energy into meetings, project planning, and our dedication to our work, and focus on work that feels meaningful. 5. Communication - Honest discussions are imperative to the flow of work and ideas. Team members need to be able to effectively communicate complex ideas to those who don’t work in their field. It's a regular occurrence to spontaneously discuss plans and ideas with any team member on the fly, including our CEO or CTO. Each team member is respected equally and acts as a valuable contributor. How to Apply Please mention your city and country of residence in your application English applications only - a professional speaking and writing command of English is required for this role Due to time zone difficulties, we’re currently only accepting applicants in European timezones If you live outside of the EU time zone please do not apply. During the hiring process you will be asked to answer a technical questionnaire and fill out a relevant task. These questions and task are crucial for us to evaluate your technical skills and knowledge. For more information about us and to see our work, please check out cvedia.com",Senior Machine Learning Engineer - Remote - EU Time Zone@CVEDIA,https://stackoverflow.com/jobs/428564/senior-machine-learning-engineer-remote-eu-cvedia,No office location,Senior Machine Learning Engineer - Remote - EU Time Zone,16d ago,Data Scientist,,2020-10-13,Senior,stackoverflow,"python, opencv, matplotlib, numpy, scipy"
https://stackoverflow.com/jobs/companies/apple,Apple,Full-time,"Join the Siri engineering team for international markets, responsible for making Siri the best worldwide digital assistant. Our goal is to teach Siri how to understand and speak new languages, along with designing and delivering a great user experience customised for each locale. We are a deeply diverse and passionate group dedicated to bringing the future of intelligent assistants to the world. We are looking for a highly motivated Japanese and English speaking engineer, with strong software engineering skills and a high sensibility for foreign languages and cultures.We are looking for someone with a proven ability to be creative, who can take ownership of a project, has superior technical expertise, and a knack for solving problems that stump most engineers. Having worked on shipping products and being familiar with the rush to the finish line is highly desired. This is an opportunity to lastingly shape the future of human-computer interaction, and walk the state-of-the-art of a nascent field. Specific responsibilities will include: - Engineering Natural Language Processing (NLP) components specific to Japanese - Leading data annotation efforts and defining language-specific representations, conventions and techniques - Analyzing large amounts of data and making data-driven decisions to improve the localized user experience - Automating and integrating workflows from diverse systems - Providing insights and suggestions towards innovative new approaches and new product features tailored to the Japanese market - Developing creative solutions to complex issues - Interacting with other teams at Apple working towards the same goal, including speech recognition specialists, data scientists, and speech synthesis engineers","AI/ML - Japanese Language Engineer, Siri Understanding@Apple",https://stackoverflow.com/jobs/447413/ai-ml-japanese-language-engineer-siri-apple,–,"AI/ML - Japanese Language Engineer, Siri Understanding",yesterday,"Data Scientist, Mobile Developer",,2020-10-13,,stackoverflow,"python, objective-c, machine-learning"
https://stackoverflow.com/jobs/companies/gotthardt-healthgroup-ag,Gotthardt Healthgroup AG,Full-time,"Your responsibilities: Independent research, feasibility studies and the development of prototypes and algorithms to support diagnosis or therapy of various medical problems Further development of an intelligent system for diagnostic support for physicians using knowledge modelling and representation systems Modelling of medical data and guidelines in an ontology or expert system Cooperation with software developers in the implementation of a diagnostic assistance system with an ontology as a basis Your qualifications: Successfully completed university degree in physics, mathematics, computer science or a similar field, preferably with a doctorate Experience with systems and algorithms for knowledge modelling (e.g. ontologies, expert systems, decision support systems, fuzzy logic) Very good German and English language skills in spoken and written You have already been able to show that you are innovative and have completed projects with extraordinary success Interest in forward-looking and new approaches to e-Health First experiences with Python are an advantage Initial work experience in a similar position would be an advantage",Research Scientist – Decision Support System (m/w/d)@Gotthardt Healthgroup AG,https://stackoverflow.com/jobs/408151/research-scientist-decision-support-system-m-w-gotthardt-healthgroup-ag,"Heidelberg, Deutschland",Research Scientist – Decision Support System (m/w/d),yesterday,Data Scientist,,2020-10-13,"Mid-Level, Senior",stackoverflow,"algorithm, python, machine-learning"
https://stackoverflow.com/jobs/companies/apple,Apple,Full-time,"We are looking for experienced research scientists with a passion for using machine learning to transform people's life by innovating on intelligent user experiences. As a member of this team, you will use your deep understanding of computer vision, machine learning, and artificial intelligence to take on substantial technical problems. You will have the opportunity to research, design and implement new machine learning algorithms and techniques, collaborate with the most innovative product development teams in the world, and transfer your results into solutions to impact the next generation of Apple products.As a member of the AI/ML team in China, you will design and evaluate new algorithms, models and methods that will impact Apple and the broad ML community. You will also collaborate with teams across Apple, who are building the newest, most compelling intelligent applications in the world. You will also be a trusted advisor for best practice machine learning development. Your responsibilities include: Researching, developing and implementing the most innovative machine learning, artificial intelligence, computer vision and NLP techniques Transferring machine learning solutions to data scientists and engineers on product teams Providing technical guidance to product teams on the choice of machine learning approaches appropriate for a task Providing architectural guidance on transitioning prototypes to high-performance production models Providing feedback on tools and new features needed back to platform development teams Contributing to talent acquisition and training to newer researchers and engineers","AI/ML - Machine Learning Engineer, Machine Intelligence@Apple",https://stackoverflow.com/jobs/388893/ai-ml-machine-learning-engineer-machine-apple,–,"AI/ML - Machine Learning Engineer, Machine Intelligence",yesterday,Data Scientist,,2020-10-13,,stackoverflow,machine-learning
https://stackoverflow.com/jobs/companies/hyperscience,Hyperscience,Full-time,"We are focused on building the world’s first Software-Defined, Input-to-Outcome platform by understanding documents, extracting structured and unstructured data, and automating business processes end-to-end - and we’re looking for amazing people to join us. Machine Learning sits at the core of our efforts to automate the future work. We turn ML lab experiments into enterprise-ready AI solutions to solve complex machine perception and natural language understanding problems. This is an opportunity to work on the full lifecycle of an AI solution - you will research cutting-edge techniques (Computer Vision, Natural Language Processing, Meta-Learning, Online Learning), implement them in a fast-growth AI startup environment, and ensure thеy are integrated in a reliable and scalable way to bring real value to customers. Responsibilities: Following AI/ML research and apply it to create technologies for automating cumbersome business work like data entry Bringing algorithms and models research into practice Helping integrate the state of the art into Hyperscience’s products Owning ML models end-to-end, from collecting training data to deploying in production Responsible for the quality and ongoing evaluation of the ML models Working closely with the application teams to successfully integrate models into our product Collaborating with other engineers to build common tools for accelerating ML research internally Qualifications and Experience: Solid understanding of Math and CS fundamentals Strong analytical skills Minimum five years of experience in Software Engineering, of which at least two in Machine Learning Practical experience in modern ML/DL technologies (applying ML to real-world projects) Experience in Natural Language Processing is a plus Able to perform applied research projects and bring them to production Experience with one or more general-purpose languages (Java, C/C++, Python, etc.) Professional experience with Tensorflow/Pytorch or other popular ML frameworks Demonstrated ability to write high-quality code Team player with strong communication skills Proficiency in written and spoken English language Benefits & Perks You’ll work with some of the best machine learning, software and test engineers in one of the most innovative tech companies in Sofia Budget to attend conferences, train, and further your education 30 days of paid leave annually to help nurture work-life symbiosis WFH Auto assistant for your car Catered lunches, afternoon breakfasts, and a great variety of snacks and drinks in the office A sports card Additional health insurance package, including extensive medical, dental & vision care Truly competitive salary Stock options Referral bonus All job applications will be treated and processed with strict confidentiality and in full compliance with the GDPR provisions. We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",Senior Machine Learning Engineer@Hyperscience,https://stackoverflow.com/jobs/445022/senior-machine-learning-engineer-hyperscience,"Sofia, Bulgaria",Senior Machine Learning Engineer,8d ago,Data Scientist,Equity,2020-10-13,Senior,stackoverflow,"machine-learning, python, automation, deep-learning, nlp"
https://stackoverflow.com/jobs/companies/energyworx,Energyworx,Full-time,"What does your work entail? As a Back-end Developer at energyworx, you build something that matters in various product development projects, focusing for example on data processing, data storage, data science or platform billing. Product development projects can be executed both on-site and at the energyworx office. Being part of our Product Development team, you work in a high-tech environment with the newest (Google Cloud) technologies, some of which aren’t even available on the market yet. Always looking out for interesting innovations, you cooperate with your team to effectively use these technologies to improve our platform and your working method. Together with the other Product Developers, you improve and stabilize our platform in a Python environment. At the same time, you work on the development and implementation of new features and functionalities for our clients. This means you work closely together with our (international) clients, sometimes directly on location, to gain an understanding of the requirements and to design, develop, test, and implement new back-end applications (focusing on the diverse storage capabilities, data processing layers and user interfaces). Who are you?You are a hardworking, confident and enthusiastic technology geek with a great sense of humor (or at least you think you have humor). With your creativity, you independently and proactively tackle technical back-end challenges. Of course, you dare to ask for help when necessary and you are an open and flexible person who likes to work with different technologies in changing project teams, both on-site and at our office. You are both a great listener and explainer. If you also have affinity for Data Science, then you are the one we are looking for! Background: Bachelor or Master degree (HBO/WO) in Computer Science or a related discipline Experience in back-end Python programming Significant cloud architecture expertise, preferably on the Google Cloud Platform Understanding of and experience with relational and time series data stores, PubSub and Cloud Dataflow A focus on and interest in security, performance and web protocols A positive but thorough attitude towards code reviews Ability to communicate and reason about technical design principles Understanding of the energy industry isn’t a must, but certainly a big plus! Fluent in English, both in writing as well as verbally",Python Developer (Backend)@Energyworx,https://stackoverflow.com/jobs/165665/python-developer-backend-energyworx,"Houten, Netherlands",Python Developer (Backend),24d ago,Backend Developer,,2020-10-13,"Junior, Mid-Level, Senior",stackoverflow,"python, saas, google-cloud-platform, google-bigquery, mysql"
https://stackoverflow.com/jobs/companies/automattic,Automattic,Full-time,"We are the company behind WordPress.com, WooCommerce, Jetpack, and more! We are looking for a full-stack Data Engineer with a head for business to join our WooCommerce team! Communication with and empathy for our colleagues is a key part of this job – curiosity about the puzzles they face is a requirement. Data can be unruly: you’ll need to be prepared to face uncertainty and provide your best guess sometimes – your work will be as much about architecting and improving data pipelines as it will be about creating excellent reporting and solving business problems. The Woo Data & BizOps team needs a new Data Engineer. We help inform our business and product strategy by providing insights through data analysis. As The Data Engineer on our team, you will: Work with business leads, analysts, data scientists, and fellow engineers to build data products that empower better decision-making. Architect and improve data pipelines using technologies like Hadoop, Hive, Impala, and Airflow. Deeply understand business drivers to craft automated, easy to use reports and data visualizations in our BI tool (we use Looker). Perform exploratory business analysis and deliver clear and actionable written reports. Use your JavaScript, PHP, and SQL skills to understand and improve our data sources. Be constantly raising data quality. That includes auditing sources, documenting issues, driving resolutions together with other teams, and implementing well-documented, performant, and tested improvements. About Automattic At Automattic, we believe in making the web a better place. We’re a distributed company with more than 1200 Automatticians in 75+ countries speaking 90+ different languages. Our common goal is to democratize publishing so that anyone with a story can tell it, regardless of income, gender, politics, language, or where they live in the world. We believe in Open Source and the vast majority of our work is available under the GPL. How to Apply Does this sound interesting? If yes, click the Apply below and fill out our application form. In your cover letter, let us know what you can contribute to the team.",Senior Data Engineer@Automattic,https://stackoverflow.com/jobs/439709/senior-data-engineer-automattic,No office location,Senior Data Engineer,19d ago,Data Scientist,,2020-10-13,"Mid-Level, Senior",stackoverflow,"php, hadoop, javascript, sql, hive"
https://stackoverflow.com/jobs/companies/quantco,QuantCo,Full-time,"As a Data Engineer at QuantCo, you will integrate our clients’ technical systems with our industry-leading statistical and machine learning models. You will work alongside our data scientists, economists, and software engineers to solve technical and quantitative challenges ensuring that our solutions produce value for our clients. To achieve this, you will own the entire software development process from high-level system design and prototyping to application development and data integration. You will contribute to our data pipelines with your expertise in scalable data-driven systems. You will have the opportunity to manage technical projects with both internal and client stakeholders and spearhead collaborative efforts to solve critical technical issues with immediate and long-term business impact. We are looking for team players with an entrepreneurial mindset that will bring: Required In-depth knowledge of Python, pandas and its open-source ecosystem, with a focus on parallelized processing, Experience in configuring and working with relational databases in the terabyte scale, e.g. MS SQL Server, Several years of experience working on and designing data-intensive applications and/or pipelines, Commitment to ensuring data quality and integrity of complex systems within a time-sensitive environment, Experience with OS-independent, cross-platform development, Passion to work effectively in interdisciplinary teams of technical and non-technical individuals with different cultural backgrounds on health-related (business) problems, Business proficiency in English and German Preferred Passion for using and contributing to the open-source data science ecosystem, Ability to evaluate the business value of different technical projects and prioritize appropriately, Willingness to travel,",Data Engineer (m/f/d)@QuantCo,https://stackoverflow.com/jobs/409509/data-engineer-m-f-d-quantco,"Berlin, Germany",Data Engineer (m/f/d),9d ago,Data Scientist,,2020-10-13,"Mid-Level, Senior",stackoverflow,"python, pandas, sql-server, dask"
https://stackoverflow.com/jobs/companies/https-www-relayr-io-,relayr GmbH,Full-time,"Relayr is the Industrial Internet of Things (IIoT) powerhouse delivering the most complete solution for risk-free digital transformations. We unleash data insights from existing equipment, machines and production lines to improve our customers’ business outcomes. We provide a unique combination of first-class IIoT technology and its delivery with powerful financial and insurance offerings — all from a single source trusted by hundreds of companies worldwide. With around 300 employees, we are a truly global family with locations in Germany, the USA, Poland, Italy, France, and the UK. Named twice the hottest start-up in Berlin by WIRED magazine and a winner of The Spark - the German Digital Award, relayr is now part of the Munich Re group. Our analytics team pushes the boundaries of technology. We tackle challenging problems in the fields of data engineering, data science, and machine learning research to develop solutions from early prototypes to fully-fledged production-ready systems. We are looking to recruit a diverse group to be able to best handle novel challenges in the emerging market of the Internet of Things. Currently we are seeking a Backend Developer/Data Engineer to join our team and be based in our Munich office. Your tasks: Help relayr build the world's most advanced IoT Cloud Platform. Design, develop and improve microservices and data processing pipelines in our analytics/machine learning backend using the latest technologies. Be customer focused and translate business requirements into technological solutions. Take part in architecture and code reviews to develop solutions that are simple, functional and sustainable. Collaborate with other teams to define new features and continuously improve internal systems. Work with QA and DevOps in the development, testing and deployment of services. Work together with data scientists to design large-scale machine learning systems. Your skills: You have 3+ years of experience in backend engineering. You have strong knowledge of Python and at least a basic understanding of Java. You have a good understanding of designing and scaling distributed systems. You have experience working with SQL and/or NoSQL databases, messaging queues (e.g. Kafka) and large scale data processing (e.g. Apache Spark). You are able to work in a structured manner and care about your contribution end to end. You have a very good command of the English language. We Offer: Flexible office environment and a modern office located in Central Tower of Munich with a relaxation room, standing-desks, and free fruits and drinks Relayrians come from all over the world, speak 20+ languages (working language is English), and welcome people of all ages and parental statuses. Our customers are as diverse as we are - join us to connect with a network of companies and people from around the globe An extensive on-boarding period so you can get up to speed with the rest of the team A learning environment where you can build upon your skills and interests, share knowledge, and attend events and conferences pertaining to your discipline. We also offer free German classes at all levels Have some fun with regular team lunches and offsites, a yearly company summit, and our branded goodies Competitive salary We fully support your move to Munich with a relocation budget and visa assistance. We'll help you settle into your exciting new city! 25 paid vacation days + public holidays Choose between a Mac, Windows, or a Linux machine We offer the ability to work with the newest tech-stack and the most talented engineers in IoT industry! At relayr, we are passionate about creating an inclusive workplace that promotes and values diversity. As firm believers in the power of different perspectives, we encourage our employees to share knowledge and exchange bold ideas to help innovation in the IoT industry thrive.We are committed to creating a fair, supportive, and open environment for all.",Backend Developer/Data Engineer (m/f/d)@relayr GmbH,https://stackoverflow.com/jobs/409827/backend-developer-data-engineer-m-f-d-relayr-gmbh,"München, Germany",Backend Developer/Data Engineer (m/f/d),8d ago,Backend Developer,,2020-10-13,"Mid-Level, Senior",stackoverflow,"apache-spark, java, python, sql, apache-kafka"
https://stackoverflow.com/jobs/companies/kidsloop,KidsLoop,Full-time,"KidsLoop is an education technology company that pairs emotionally engaging content with science and data to improve early childhood reading and literacy levels. We accomplish that using our highly innovative Curriculum and Learning Management System, KidsLoop. We provide data-driven results needed to stay engaged and optimize a child’s development. At KidsLoop, everyone has the opportunity to participate in the product development process from conception to execution, thereby maximizing the educational efficacy of our products. Roles and Responsibilities Design, implement and own the data / ETL pipeline with rest of Data team Define database schema and event structure Fuel the learning progress dashboards with data-driven insights Qualification Requirements Python SQL (Postgres would be ideal) Experience with building ETL data pipelines Experience with at least one cloud service provider (e.g. AWS) Able to communicate effectively in English Flexible, and excited to be part of a fast-moving startup culture It would be a bonus if you have Experience with NoSQL (DynamoDB would be ideal) Knowledge of C#, Node.js Experience with AWS services (especially Lambda, RDS, Kinesis) Interest in data science, machine learning, and analytics Bachelor’s Degree in Computer Science or related major (necessary for candidates requiring visa sponsorship) Application Process Screening Questionnaire (via email) → Introductory Interview(If needed) →Coding test → Technical Interview Code test assignment before technical interview Must Submit: Resume/CV",Data Engineer@KidsLoop,https://stackoverflow.com/jobs/440961/data-engineer-kidsloop,"Dosan-daero, South Korea",Data Engineer,17d ago,Database Administrator,,2020-10-13,"Junior, Mid-Level",stackoverflow,"etl, amazon-web-services, node.js"
https://stackoverflow.com/jobs/companies/avantgarde-creating-fans,"AVANTGARDE - ""Creating Fans""",Full-time,"Our new Munich-based team is developing a leading cloud marketplace solution for 14 countries in Europe, connecting software for interactions across all touchpoints reaching +6 Million people every day! Inhouse-built solutions: ProgressiveWeb-App, B2B-Marketplace, Native Flutter App, In-Store-interaction, VR, etc.) with a peak traffic of 20.000 requests per second. We are almost legacy-free and now fun begins to become a technology leader - staying tuned with latest trends and innovations! Join our 10 international, cross-functional product teams, take responsibility with end2end ownership and just develop your way! We want to grow to 20 teams by shrinking the sizes to 4-5 members with cross-team guilds to be even more flexible scaling our software to a global approach.Take the responsibility to develop our very own search engine in a team of 5 + PO + DataScientist on the Google Cloud Techs: Java (Kotlin) SpringBoot Microservices on the Google Cloud Google BigQuery (Elasticsearch), Solr, NoSQL Docker / K8s, automated resilience testing API integration to Node.js layer with React.js GraphQL frontend Our Dev culture: Cross-functional-teams, end2end-product responsibility Work autonomously and agile in a creative environment - you are the driving engine! Personalized development strategy for individual and professional growth Flexible working hours, full home office policy! No dress code and we are English-speaking Qualifications and what you should bring: JVM, Backend, Architecture Expert +5 years Expert in cloud native & complex microservice environments Love your work and move things forward to deliver the best product. #TechFirst! Creativity: Take over responsibility and shape the future of our products with your ideas English Communication skills are key! Mentoring / Coaching / Hiring experience optional Benefits: 37,5h week, Remote up to 80% (in Covid19 100%) + flexible work hours // 30 days paid vacation(optionally more - not unpaid!) Individual development budget for trainings, joining conferences with the team, etc. Paid relocation package Team events & company benefits And finally, ...maybe the best Tech Team in Germany :)","Lead (Senior) Engineer (m/f/x) eCommerce Platform (Java SpringBoot MS on GCP)@AVANTGARDE - ""Creating Fans""",https://stackoverflow.com/jobs/425377/lead-senior-engineer-m-f-x-ecommerce-platform-avantgarde-creating-fans,"München, Deutschland",Lead (Senior) Engineer (m/f/x) eCommerce Platform (Java SpringBoot MS on GCP),24d ago,,€80k - 100k,2020-10-13,"Senior, Lead",stackoverflow,"java, spring-boot, google-cloud-platform, elasticsearch, solr"
https://stackoverflow.com/jobs/companies/quantumblack,QuantumBlack,Full-time,"Your responsibilities Partner with our clients, from data owners and users to C-level executives, to understand their needs and build impactful analytics solutions Design and build data pipelines to support data science projects following software engineering best practices Use state of the art technologies to acquire, ingest and transform big datasets Map data fields to hypothesis, curate, wrangle and prepare data to be used in advanced analytics models Create and manage data environments in the cloud or on premise Ensure information security standards are maintained at all time Contribute to cross-functional problem-solving sessions with your team and deliver presentations to colleagues and clients Be flexible to travel to our clients' offices to deliver presentations, gather information or share knowledge Have the opportunity to contribute to R&D and internal asset development projects Who you'll work with You will be part of a global Data Engineering community and you will work in cross-functional and Agile project teams alongside Project Managers, Data Scientists, Machine Learning Engineers, other Data Engineers, and industry experts. You will work hands in hands with our clients, from data owners and users to C-level executives. Who you are You are a highly collaborative individual and enjoy solving problems that focus on adding business value. You have a sense of ownership and enjoy hands-on technical work. Our values resonate with yours. Your qualifications Degree educated in Computer Science, Engineering, Mathematics, or equivalent experience Previous commercial experience in a data-driven role Ability to write clean, maintainable, and robust code in Python, Scala, Java or similar languages Knowledge of software engineering concepts and best practices Familiarity with the latest OSS, cloud, container, query and database technologies as well as query languages Confirmed experience building data pipelines in production and ability to work across structured, semi-structured and unstructured data Experience preparing data for analytics and following a data science workflow Commercial client-facing or senior stakeholders management experience Our tech stack While we advocate for using the right tech for the right task, we often leverage the following technologies: Python, PySpark, SQL, Airflow, Databricks, our own OSS called Kedro, container technologies such as Docker and Kubernetes, cloud solutions such as AWS, GCP or Azure, and more!",Senior Big Data Engineer@QuantumBlack,https://stackoverflow.com/jobs/399478/senior-big-data-engineer-quantumblack,"Chicago, IL",Senior Big Data Engineer,6d ago,,,2020-10-13,"Mid-Level, Senior, Lead",stackoverflow,"python, apache-spark, pyspark, amazon-web-services, scala"
https://stackoverflow.com/jobs/companies/quizlet,Quizlet,Full-time,"Required Qualifications 6+ years experience building web applications Experience working with both client-side and server-side technologies Experience leading complex technical projects Proficiency with server API design and data modeling Polyglot developer (e.g. Java, NodeJS, Python) Preferred Qualifications Proficiency with service architecture Proficiency with Kubernetes and Google Cloud Platform Proficiency with React and browser technologies Proficiency with distributed service architecture Quizlet Engineering consists of Pods, here’s a preview... Growth Denver The Growth pod’s goal is to expand Quizlet from a US-focused company with 50M active users to a global education platform serving the world's 1.4B student population. Working closely with marketing and data science stakeholders, the Growth pod is focused on establishing Quizlet as the leading destination for online learning tools and innovating ways for learners worldwide to better find the study material within Quizlet that will unlock their success. Activation SF The mission on the Activation team is to ""Make the first experiences people have with Quizlet Magical -- with the right content, tools, and knowledge right away"". They are currently trying to accomplish that mission by connecting new learners with content and encouraging them to sign up so we can provide personalization and better studying experiences when they come back. Re-engagement Denver The team's goal is to re-engage Quizlet users with compelling reasons to return and continue their learning journey. And the team wants to personalize the learning journey for every Quizlet learner and to make learning more fun. Engineers in this team would also like to harness the power of the community to make studying better. Ads and Partners SF The Ads and Partners team has two objectives. The Ads objective is to achieve the highest ads revenue while maintaining or enhancing user experience. This is achieved by moving towards higher-value quality ads product, launching innovative offerings of Ad products in EdTech, and creating a unique inventory for Quizlet. The Partners' objective is to help top tier educational publishers provide their students with integrated digital study tools so we can engineer a holistic experience for the learners. Agora Denver Team Agora builds the Premium marketplace which helps people that are studying for high stakes exams. Imagine you're taking the Bar Exam, studying to get your CPA or the Series 7 in finance. If you get it right, it's career-altering. The team brings content from trusted vendors like Kaplan, Pearson and Elsevier to help studiers. The effort just got going, and it's a bit like a startup within a startup. Pod Infrastructure SF The mission of the Pod Infrastructure team (also known as team Octo) is to power larger, user-facing functionality that helps scale the company. This means cleaning up old code, migrating to new APIs, and fixing underlying issues that empower the Pods to build features more easily and at scale. When possible, team Octo will pull functionality out of Quizlet and into new services. They help all parts of the organization including Pods, People Ops, Marketing, User Ops, and Engineering. Subscriptions- Innovation SF The team's mission is to deliver excellence to our subscribers through premium features that target their needs to succeed. Some of the features we’ve built are: OCR to efficiently create content from a picture of printed materials, offline access, rich text to make key points more memorable, and customized Quizlet Live for our teachers. Subscriptions - Growth SF The team takes pride in keeping Quizlet free for anyone to use. Free access is made possible by our growing base of power users (both students and teachers) who pay to subscribe to our premium features. Our focus is to improve our renewals, creating compelling upsell experiences, explore new payment options, offer different plans that meet users’ need as Quizlet grow internationally. Study SF The Study team strives to help learners meet their study goals across all of our supported platforms. This includes improving upon core product features, researching better ways to study and master the content in Quizlet and looking for ways to improve our study modes like ML adaptive Learn mode. One of the current projects is modernizing the Study modes to a shared core logic in Kotlin, expanding the data model to support new user experiences, and rearchitecting the way we store our user-generated data to support massive scalability. Discover SF Team Discover is one of Quizlet’s product engineering teams focused on user engagement and improving core product features. This includes researching better ways to create, find, and organize content. One of the team’s current projects is providing behavioral-based recommendations to users that help them discover new study content that they’ll be interested in. Web Infrastructure SF The Web Infrastructure team is focused on app performance and developer productivity. A key initiative is wiring GraphQL into our APIs and through our React + Redux client. They enable safe deploys with strong type checking (Flow + TypeScript), comprehensive test coverage (Jest) and full integration testing (Cypress). Content Services SF Quizlet manages many kinds of content, and more of it every moment, to fulfill our mission of helping people around the world learn. The Content Services team identifies the parts of our system that are bumping up against the most intransigent data-scalability challenges and builds solutions that give us the breathing room to continue scaling those areas by at least tenfold. This typically involves migrating data from MySQL to other database systems, such as Google Cloud Spanner. It also involves innovating in the way we structure our applications: moving toward a service-oriented architecture that allows us to choose the right tools for each job, manage and scale services independently, and make our system more resilient. Nowadays this work features Kotlin, Docker, Kubernetes, and Terraform, and it requires keeping up to date on the technology landscape for global-scale persistent data stores.",Staff Fullstack Software Engineer@Quizlet,https://stackoverflow.com/jobs/362367/staff-fullstack-software-engineer-quizlet,"San Francisco, CA",Staff Fullstack Software Engineer,6d ago,Full Stack Developer,,2020-10-13,"Senior, Lead",stackoverflow,"java, javascript, php, hacklang, sql"
