company_link,company_name,description,employment_type,full_text,key,link,location,position,publish_date,salary,scraping_date,seniority_level,source
https://jobs.dou.ua/companies/binariks/,Binariks,"{""Required skills"": [""1+ year of experience working with Python or another object-oriented languageSQL mastery, including techniques for writing efficient code over large datasetsExperience with data preparation for statistical or machine learning modelsAbility to leverage critical data-driven thinking and enthusiasm for translating data into actionable insight to generate consistently accurate and useful analysis and modelsWill be a plus experience running ETLs on a data warehouse"", ""AWS RedshiftWill be a plus experience using Apache SparkAttention to detail and time management delivering high quality work while meeting deadlinesEnglish Intermediate +Knowledge of Agile/SCRUM and iterative development lifecyclesGood problem-solving skillsGood communication skills""], ""We offer"": [""18 working days of paid vacationPaid sick leaves(20 days per year)Flexible work schedulePossibility to share and gain knowledge on regular tech talksCompetitive and rewarding salary based on performance appraisals/knowledge evaluationComfortable office facilitiesChallenging and interesting projectsCorporate events and birthday celebrations""], ""Responsibilities"": [""Gathering requirements, setting priorities and making precise decisions within deadlinesBuild and maintain master databases / data warehousesEffectively present and communicate complex analytical or technical concepts to internal andexternal stakeholders""], ""Project description"": [""Binariks is looking for a highly motivated and skilled Strong junior Data Engineer, who will be working on the project for a strategy consulting group that focuses exclusively on the telecommunications, media and technology (TMT) related sectors.""]}",,"Required skills 1+ year of experience working with Python or another object-oriented languageSQL mastery, including techniques for writing efficient code over large datasetsExperience with data preparation for statistical or machine learning modelsAbility to leverage critical data-driven thinking and enthusiasm for translating data into actionable insight to generate consistently accurate and useful analysis and modelsWill be a plus experience running ETLs on a data warehouse — AWS RedshiftWill be a plus experience using Apache SparkAttention to detail and time management delivering high quality work while meeting deadlinesEnglish Intermediate +Knowledge of Agile/SCRUM and iterative development lifecyclesGood problem-solving skillsGood communication skills We offer 18 working days of paid vacationPaid sick leaves(20 days per year)Flexible work schedulePossibility to share and gain knowledge on regular tech talksCompetitive and rewarding salary based on performance appraisals/knowledge evaluationComfortable office facilitiesChallenging and interesting projectsCorporate events and birthday celebrations Responsibilities Gathering requirements, setting priorities and making precise decisions within deadlinesBuild and maintain master databases / data warehousesEffectively present and communicate complex analytical or technical concepts to internal andexternal stakeholders Project description Binariks is looking for a highly motivated and skilled Strong junior Data Engineer, who will be working on the project for a strategy consulting group that focuses exclusively on the telecommunications, media and technology (TMT) related sectors.",Strong junior / Middle Data Engineer@Binariks,https://jobs.dou.ua/companies/binariks/vacancies/132357/, Lviv,Strong junior / Middle Data Engineer,18 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/werush/,WeRush,"{""Required skills"": [""3-5 years of relevant experience in data analysis, data visualization and reporting using Tableau(or other viz tools), Excel and SQL;""], ""We offer"": [""Medium-Advanced SQL;""], ""Responsibilities"": [""Experience in Advanced Excel (including Pivot tables, Lookups, basic Macros);""], ""Project description"": [""Knowledge and in marketing function (campaigns, marketing funnel, customer segmentation, etc.) ideally in B2B area (enterprise products);""]}",,"Required skills — 3-5 years of relevant experience in data analysis, data visualization and reporting using Tableau(or other viz tools), Excel and SQL; — Medium-Advanced SQL; — Experience in Advanced Excel (including Pivot tables, Lookups, basic Macros); — Knowledge and in marketing function (campaigns, marketing funnel, customer segmentation, etc.) ideally in B2B area (enterprise products); — Good project management and multi-tasking skills; — Great communication skills and team player. We offer — Competitive compensation; — Full time job with flexible schedule; — Paid sick leave, vacation and holidays; — Opportunity of career growth; — Free English language courses in our office; — Positive corporate environment based on principles of respect, support and mentorship; — Fascinating working atmosphere built up by real igaming fans; — Team-buildings and corporate events. Do not miss your chance! We look forward to welcoming you to our team! Responsibilities — Data manipulation (extracting, cleaning, organizing, processing) using Excel, SQL., Organize data from many sources and ensure data accuracy; — Report business metrics, analyzing data and generate insights presenting data visualizations through Tableau effectively; — Work on Advanced Excel (including Pivot tables, Lookups); — Engage with internal clients, consulting them on all data related issues. Project description WeRush, international company founded in 2017, with offices in Europe, with products focusing on the following markets — Sweden, Finland, Norway, Canada, New Zealand, UK showing extensive growth and is gaining on strong popularity among customers.We are looking for an experienced and passionate Business Analyst to join our team! Do not miss your chance! We look forward to welcoming you to our team!",BI (Data) Analyst@WeRush,https://jobs.dou.ua/companies/werush/vacancies/132352/, Kyiv,BI (Data) Analyst,18 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/lohika-systems/,Lohika,{},,"PURPOSE OF THE JOB:As Senior Engineer you will build an ETL solution in marketing domain, which involves data transformation, applying models and loading for further analysis. MAIN TASKS AND RESPONSIBILITIES:• Design, develop, deliver and operate scalable, high-performance data processing software.• Work proactively on the system architecture.• Ensure high quality development standards (unit/integration tests, etc.)• Collaboration with the product management team to incorporate the needs of our customers. EDUCATION, SKILLS AND EXPERIENCE:• 5+ years with BigData technologies and tools.• 3+ years of Python development experience (Python, Pyspark)• Strong hands-on experience with Spark • Handling scalability issues, pipeline/cluster optimization• Experience with AWS• Good English (oral & written) and communication skills in general WOULD BE A PLUS:• Pandas, databricks/koalas• DevOps experience for Big Data solutions. LOHIKA BENEFITS:• Friendly and highly professional teams• Flexible working hours with no overtime• Regular performance reviews• Internal training• Comfortable office facilities (kitchens, gym, sports activities, yoga, lounge rooms, coffee machines, etc.)• Christmas holidays (31st December —7th January) and state holidays• Fully paid English classes (twice per week) with own English teachers and native speakers• Premium Medical insurance (medication, massage, and doctor in the office, etc.)• Paid sick-leaves• Life insurance• 20 working days of annual paid vacation• Incentives (marriage, childbirth)• Corporate events (corporate parties and sports competitions) And much more! Please send your CV or contact us with more questions!",Senior Big Data Engineer for Retail Management Project@Lohika,https://jobs.dou.ua/companies/lohika-systems/vacancies/132348/, Lviv,Senior Big Data Engineer for Retail Management Project,18 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/fastbet/,Fastbet,{},,"We are the fast-growing product company and now looking for a Sport Mathematician.Our main direction is producing content for betting companies, such as broadcasts, incidents, and derivative content. We conduct tournaments in fast sports disciplines such as table tennis, FIFA, CS: GO, organize video broadcasts, and develop community among sports participants.",Sport Mathematician@Fastbet,https://jobs.dou.ua/companies/fastbet/vacancies/128875/, Kyiv,Sport Mathematician,18 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/star/,Star,{},,"Star is a global consultancy that connects strategy, design, engineering and marketing services into a seamless workflow devised to support our clients every step of the way — no matter how long or complex their journey. We anchor everything we do in clear and compelling endgames, which in turn enable our strategists, designers and engineers to create useful, scalable products and solutions. We are 750 strategists, designers, engineers and marketers in 12 locations around the world, and we are here to make every great idea, every great person and every great company shine. That is why we’re called Star. We’re looking for an eager learner who wants to constantly improve their data and machine learning skills. You will join our RnD team and will work on various projects from IoT to computer vision and text processing worlds. You will have an opportunity to contribute your knowledge to end-to-end data projects hosted in the cloud. It might be an ideal position for a data scientist who wants to apply and improve their deep learning skills. Qualification and experience— At least 2 years of commercial experience with Python (Jupyter, pandas, numpy)— Experience with machine learning (scikit, xgboost, keras, pytorch)— Experience with natural language processing (nltk, word embeddings)— Strong mathematical and statistical skills— Great algorithmic skills— SQL knowledge— A master’s or bachelor’s degree in computer science or similarWould be a plus— Participating in Kaggle competitions— Familiarity with other programming languages (Java, Javascript)— Experience with ElasticSearch or Solr— Experience with image processing using deep learning— Knowledge of BI tools (Tableau, Data Studio, QuickSight) and ETL tools— Acquaintance with cloud data service (AWS, GCP, Azure) Star offers a competitive and rewarding salary and benefits package as well as an intellectually and creatively stimulating work environment. You will find professional flexibility, new ways of working and unique international travel opportunities.",Data Science Engineer@Star,https://jobs.dou.ua/companies/star/vacancies/132310/, Kyiv,Data Science Engineer,18 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/youscan/,YouScan,"{""Tell me\u00a0about your company"": [""YouScan is looking for Product Manager to join our Data Squad.""], ""Tell me\u00a0about your team"": [""YouScan.io is a social media listening solution that gives businesses the ability to become better by listening to their customers.YouScan was recognized as #1 solution in Visual Analytics in the world in Martech Challenge conducted by independent experts.Our customers are Pepsico, Google, L\u2019Oreal, Nestle and many other well-known brands.We\u2019re a Ukrainian product company with a strong internal culture.Each year we double our social media coverage, so we\u2019re always looking for a professional to join our team in the Kyiv office.""], ""What will be\u00a0my\u00a0responsibilities?"": [""You may have heard the joke that data is the new oil, believe it or not, but we are fueling the entire company:)""], ""Sounds good, what are your requirements?"": [""You will be a part of the Data Squad, responsible for collecting, structuring, and storing huge amounts of data, ~400M new mentions in social media daily. That\u2019s one of our four product squads, and it consists of 3 back-end engineers and 1 tech support at this moment.""], ""Anything else?"": [""Gather insights within the company (customer success, sales, CEO, marketing, etc.) to understand priorities, problems, and opportunities that affect data coverage.""]}",,"YouScan is looking for Product Manager to join our Data Squad. Tell me about your company YouScan.io is a social media listening solution that gives businesses the ability to become better by listening to their customers.YouScan was recognized as #1 solution in Visual Analytics in the world in Martech Challenge conducted by independent experts.Our customers are Pepsico, Google, L’Oreal, Nestle and many other well-known brands.We’re a Ukrainian product company with a strong internal culture.Each year we double our social media coverage, so we’re always looking for a professional to join our team in the Kyiv office. Tell me about your team You may have heard the joke that data is the new oil, believe it or not, but we are fueling the entire company:) You will be a part of the Data Squad, responsible for collecting, structuring, and storing huge amounts of data, ~400M new mentions in social media daily. That’s one of our four product squads, and it consists of 3 back-end engineers and 1 tech support at this moment. What will be my responsibilities? — Gather insights within the company (customer success, sales, CEO, marketing, etc.) to understand priorities, problems, and opportunities that affect data coverage. — Sell the strong sides of our data coverage within the company and explain the weak ones. — Use analytics to measure the impact of our data. — Analyze customer feedback and tons of raw ideas to come up with structured projects. — Talk with potential data providers, select perspective ones. — Develop the long term expansion plan of data coverage. — Evaluate & compare competitors’ data coverage. Sounds good, what are your requirements? We expect you to have experience working as a Product Manager at Product Company for at least 2 years, preferably B2B SaaS. We’re looking for a real teammate — you share your vision, communicate, bring in your own ideas. The person with analytical skills, the ability to manage tons of details easily, and think fast. You also listen and hear other points of view, can look with another person’s eyes. You have a positive mindset, passion for software development, and get the job done. Anything else?",Product Manager | Data Team@YouScan,https://jobs.dou.ua/companies/youscan/vacancies/132236/, Kyiv,Product Manager | Data Team,17 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/brightgrove/,Brightgrove,"{""Required skills"": [""Understanding of what it takes to design, build, and maintain successful data platforms, services, and products"", ""Hands-on experience in Software Engineering (e.g. programming languages especially Python, big data technologies)"", ""Practical skills Data modeling and mining, building Data pipelines"", ""Experience with cloud-based services, preferable AWS (Lambda, RDS, EC2, S3, Glue, Athena, SQS, CodePipeline, etc.)"", ""Excellent communication skills to collaborate with business stakeholders, fellow engineers, and management staff"", ""Upper-Intermediate English is a must""], ""As a plus"": [""Practical experience with Docker, Kubernetes, Airflow and CloudFormation/Terraform (or willingness to quickly learn and work with them)""], ""We offer"": [""Very warm and friendly working environment"", ""Professional and career growth"", ""No corporate BS"", ""we\u2019re moving too fast for that"", ""Competitive compensation depending on experience and skills"", ""Opportunities to travel international and between our offices"", ""Working with the latest technologies"", ""Excellent opportunities to work with remarkable teams from all over the world"", ""Flexible working hours"", ""as long as you get the work done"", ""Comfortable and cozy office in the city center"", ""Awesome corporate events""], ""Responsibilities"": [""At Brightgrove, developers are integrated, involved, and essential to each part of our company. As with wine, great software is created by great people.""], ""Project description"": [""You\u2019ll use state-of-art technologies to develop an innovative data landscape for driving the business with up-to-date and real-time analytical solutions coupled.""]}",,"Required skills • Understanding of what it takes to design, build, and maintain successful data platforms, services, and products• Hands-on experience in Software Engineering (e.g. programming languages especially Python, big data technologies)• Practical skills Data modeling and mining, building Data pipelines• Experience with cloud-based services, preferable AWS (Lambda, RDS, EC2, S3, Glue, Athena, SQS, CodePipeline, etc.)• Excellent communication skills to collaborate with business stakeholders, fellow engineers, and management staff• Upper-Intermediate English is a must As a plus • Practical experience with Docker, Kubernetes, Airflow and CloudFormation/Terraform (or willingness to quickly learn and work with them) We offer • Very warm and friendly working environment• Professional and career growth• No corporate BS — we’re moving too fast for that• Competitive compensation depending on experience and skills• Opportunities to travel international and between our offices• Working with the latest technologies• Excellent opportunities to work with remarkable teams from all over the world• Flexible working hours — as long as you get the work done• Comfortable and cozy office in the city center• Awesome corporate events At Brightgrove, developers are integrated, involved, and essential to each part of our company. As with wine, great software is created by great people. Responsibilities You’ll use state-of-art technologies to develop an innovative data landscape for driving the business with up-to-date and real-time analytical solutions coupled. • Create new data services in collaboration with product owners, peers, and other stakeholders• Be up to speed in our AWS cloud-based environment, get things done with the help of technologies like Glue, Athena, Spark, Kinesis, Lambda and other AWS services• Take part in the building of data architecture for ingestion, processing, and transferring of data for large-scale applications• Research and discover new methods to acquire data, and new applications for existing data• Work with other data team members including data architects, data analysts, and data scientists, product managers, and business stakeholders Project description About the Client:Our partner is a well-established, leading hospitality solutions brand from Germany with a worldwide network. Being one of the global market giants in the business of the travel industry, the company provides various top-grade hotel management portals. Their solutions simplify the booking and management processes equally for corporations, travel managers, and travelers. About the Project:The project’s main goal is to refactor an existing middle-tier service layer towards a modern cloud-based solution. You’re going to work in a distributed team alongside world-class software architects, developers, and subject matter experts. The team is going to shape and implement the technological renovation of one of the top ecosystems in the domain of private and corporate travel and hospitality. About the Team:Be among the first who are going to join our modern development center in Kyiv!Our globally distributed team is responsible for turning data into insights, services, and products for one of the leaders in the hospitality and travel domain. Around 50 Data Specialists (Analysts, Scientists, and Engineers) work together to create solutions that ultimately serve millions of travelers worldwide.We leverage the rich data landscape (spend data, booking data, rate data, web analytics data, etc.) to enable business stakeholders and customers with advanced analytical solutions, and provide information on travelers’ behavior, and lodging market. We also bring state-of-the-art algorithms in production to enhance Search & Booking experience (with personalized recommendations) and optimize the corporate hotel portfolio to meet both the requirements of the customers and the needs of the travelers.",Data Engineer for Global Hotel Solution Provider@Brightgrove,https://jobs.dou.ua/companies/brightgrove/vacancies/132233/, Kyiv,Data Engineer for Global Hotel Solution Provider,17 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/eleks/,ELEKS,"{""Required skills"": [""At least 5+ years of experience in Data EngineeringSolid Experience with MySQL, Gemfire, IBM DB2, CosmosDB,Good to know CI/CD, Jenkins, Concourse, JavaExperience in building ETLs""], ""As a plus"": [""Understanding of TDD and extreme programmingKnowledge of cloud-based technologiesPivotal tech stack knowledge""], ""We offer"": [""Close cooperation with a customerChallenging tasksCompetence developmentAbility to influence project technologiesTeam of professionalsDynamic environment with low level of bureaucracy""], ""Responsibilities"": [""Develop solutions and algorithms according to technical specifications or other requirements documentation; use standard algorithms in the applicable casesWrite program code according to the defined application architectureStructure and format the source code, comment and mark up the code, as well as name variables, functions, classes, data structures, and files according to the company conventions and industry best practicesModify existing code and verify its functioning. Analyze code compliance with readability and performance standardsUse version control systems to track code optimization progress and to merge or split program code entities. Commit changes according to version control rulesPerform analysis, verification, and debugging of the software code at the level of application unitsDetect defects, apply debugging methods and techniques, correctly interpret bug reports, as well as apply modern compilers, debuggers, and program code optimizersAble to develop procedures for testing code availability, collecting diagnostic data, generating test data sets with necessary characteristics, identifying required software characteristics etc.Reproduce defects logged in an issue tracking system, identify defect causes, and then modify code to eliminate defectsAble to develop and document program interfaces, software module and component assembling procedures, software deployment and update procedures as well as data migration and transformation (conversion) proceduresEstimate and set up task completion terms independentlyEvaluate and coordinate task deadlines with Technical Leader or Project ManagerMay have valid competence-related certificationsParticipate, both as a trainer or a trainee, in various learning programs outside the major project""], ""Project description"": [""We are working together with one of the biggest health insurance company in the US with HQ in Chicago. Project portfolio contains various projects connected to writing, combining and integration of APIs from partners, clients etc. Mostly all of them are built using a microservices architecture. Some of the projects developed using the XP methodology with all necessary ceremonies as TDD, pair programming, lot of communication and frequent releases.""]}",,"Required skills At least 5+ years of experience in Data EngineeringSolid Experience with MySQL, Gemfire, IBM DB2, CosmosDB,Good to know CI/CD, Jenkins, Concourse, JavaExperience in building ETLs As a plus Understanding of TDD and extreme programmingKnowledge of cloud-based technologiesPivotal tech stack knowledge We offer Close cooperation with a customerChallenging tasksCompetence developmentAbility to influence project technologiesTeam of professionalsDynamic environment with low level of bureaucracy Responsibilities Develop solutions and algorithms according to technical specifications or other requirements documentation; use standard algorithms in the applicable casesWrite program code according to the defined application architectureStructure and format the source code, comment and mark up the code, as well as name variables, functions, classes, data structures, and files according to the company conventions and industry best practicesModify existing code and verify its functioning. Analyze code compliance with readability and performance standardsUse version control systems to track code optimization progress and to merge or split program code entities. Commit changes according to version control rulesPerform analysis, verification, and debugging of the software code at the level of application unitsDetect defects, apply debugging methods and techniques, correctly interpret bug reports, as well as apply modern compilers, debuggers, and program code optimizersAble to develop procedures for testing code availability, collecting diagnostic data, generating test data sets with necessary characteristics, identifying required software characteristics etc.Reproduce defects logged in an issue tracking system, identify defect causes, and then modify code to eliminate defectsAble to develop and document program interfaces, software module and component assembling procedures, software deployment and update procedures as well as data migration and transformation (conversion) proceduresEstimate and set up task completion terms independentlyEvaluate and coordinate task deadlines with Technical Leader or Project ManagerMay have valid competence-related certificationsParticipate, both as a trainer or a trainee, in various learning programs outside the major project Project description We are working together with one of the biggest health insurance company in the US with HQ in Chicago. Project portfolio contains various projects connected to writing, combining and integration of APIs from partners, clients etc. Mostly all of them are built using a microservices architecture. Some of the projects developed using the XP methodology with all necessary ceremonies as TDD, pair programming, lot of communication and frequent releases.",Data Engineer@ELEKS,https://jobs.dou.ua/companies/eleks/vacancies/132167/," relocation, remote",Data Engineer,17 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/kyivstar/,Kyivstar,"{""Required skills"": [""7+ years of success in consultative/complex technical sales and deployment projects, architecture, design, implementation, and/or support of highly distributed applications required"", ""5+ years experience in Data Platforms (RDBMS, noSQL), Analytics (SQL including postgre, Azure SQL, Power BI), Artificial Intelligence/Machine Learning (Spark, Azure ML, Azure Databricks)"", ""Enterprise with cloud and hybrid infrastructures, preparing complex architecture designs, leading database migrations, and technology management required"", ""Expertise in data estate workloads like HDInsight, Hadoop, Cloudera, Spark"", ""Strong executive presence including communication and presentation skills with a high degree of comfort to large and small technical audiences"", ""Strong partner relationship management skills"", ""Data Security knowledge, data masking and data encryption""], ""We offer"": [""A unique experience of working the most customers beloved and largest mobile operator in Ukraine."", ""Real opportunity to ship digital products to millions of customers"", ""To contribute into building the biggest analytical cloud environment in Ukraine"", ""To create Big Data/AI products, changing the whole industry and influencing Ukraine"", ""To be involved in real Big Data projects with Petabytes of data and Billions of events daily processed in Real-time."", ""A competitive salary."", ""Great possibilities for professional development and career growth."", ""Medical insurance."", ""Life insurance"", ""Friendly & Collaborative Environment""], ""Responsibilities"": [""Understand customers\u2019 overall data estate, IT and business priorities and success measures to design implementation architectures and solutions."", ""Apply technical knowledge to architect solutions that meet business and IT needs, create Data Platform, and ensure long term technical viability of new deployments, infusing key analytics and AI technologies"", ""Ensure that solution exhibits high levels of performance, security, scalability, maintainability, appropriate reusability and reliability upon deployment"", ""Collaborate with other Cloud Solution Architects in developing complex end-to-end Enterprise solutions on Microsoft Azure platform, Maintain technical skills and knowledge, keeping up to date with market trends and competitive insights; collaborate and share with the technical community while educate customers on Azure platform""], ""Project description"": [""We are innovative Cloud Big Data & Artificial Intelligence Center of Excellence in Ukraine, and main target for us is to design, deliver and implement the cloud-based data management and BI platform across the Business using Big Data, IoT, Machine Learning, and AI Cloud technologies. We help our Clients to get deep understanding of Cloud benefits by providing the services like: client infrastructure discovery, preparing Future proof Architecture and Cloud transformation program, building cloud-based data Platform and High-grade data visualizations. We use the best worldwide practice to be a fully compliance with Data Security and Customer\u2019s legal requirements.""]}",,"Required skills — 7+ years of success in consultative/complex technical sales and deployment projects, architecture, design, implementation, and/or support of highly distributed applications required— 5+ years experience in Data Platforms (RDBMS, noSQL), Analytics (SQL including postgre, Azure SQL, Power BI), Artificial Intelligence/Machine Learning (Spark, Azure ML, Azure Databricks)— Enterprise with cloud and hybrid infrastructures, preparing complex architecture designs, leading database migrations, and technology management required— Expertise in data estate workloads like HDInsight, Hadoop, Cloudera, Spark— Strong executive presence including communication and presentation skills with a high degree of comfort to large and small technical audiences— Strong partner relationship management skills— Data Security knowledge, data masking and data encryption We offer — A unique experience of working the most customers beloved and largest mobile operator in Ukraine.— Real opportunity to ship digital products to millions of customers— To contribute into building the biggest analytical cloud environment in Ukraine— To create Big Data/AI products, changing the whole industry and influencing Ukraine— To be involved in real Big Data projects with Petabytes of data and Billions of events daily processed in Real-time. — A competitive salary.— Great possibilities for professional development and career growth.— Medical insurance.— Life insurance— Friendly & Collaborative Environment Responsibilities — Understand customers’ overall data estate, IT and business priorities and success measures to design implementation architectures and solutions.— Apply technical knowledge to architect solutions that meet business and IT needs, create Data Platform, and ensure long term technical viability of new deployments, infusing key analytics and AI technologies— Ensure that solution exhibits high levels of performance, security, scalability, maintainability, appropriate reusability and reliability upon deployment— Collaborate with other Cloud Solution Architects in developing complex end-to-end Enterprise solutions on Microsoft Azure platform, Maintain technical skills and knowledge, keeping up to date with market trends and competitive insights; collaborate and share with the technical community while educate customers on Azure platform Project description We are innovative Cloud Big Data & Artificial Intelligence Center of Excellence in Ukraine, and main target for us is to design, deliver and implement the cloud-based data management and BI platform across the Business using Big Data, IoT, Machine Learning, and AI Cloud technologies. We help our Clients to get deep understanding of Cloud benefits by providing the services like: client infrastructure discovery, preparing Future proof Architecture and Cloud transformation program, building cloud-based data Platform and High-grade data visualizations. We use the best worldwide practice to be a fully compliance with Data Security and Customer’s legal requirements. Our clients are more than 100 biggest Ukrainian Companies, and our team successfully delivered over 50 analytical products every month. Joining our team you will get a unique experience to deep dive and drive development team within high priority customer’s BigData and digital transformation Projects using Microsoft Azure Services in collaboration with the best Microsoft team players",Cloud Technology Lead (BigData)@Kyivstar,https://jobs.dou.ua/companies/kyivstar/vacancies/132109/, Kyiv,Cloud Technology Lead (BigData),16 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/kyivstar/,Kyivstar,"{""Required skills"": [""3+ years of programming experience or relevant ETL experience"", ""Data formats knowledge and the differences between them"", ""Solid experience with Hadoop stack"", ""Experience with RDBMS and/or NoSQL"", ""Experience with Kafka"", ""Understanding of processes design and development for data modeling, processing and analysis"", ""Experience with Java and/or Scala and/or python"", ""Knowledge of version control system: git or bitbucket"", ""Background in test driven development, automated testing and other software engineering best practices (e.g., performance, security, BDD, etc.)"", ""Docker/Kubernetes paradigm understanding""], ""We offer"": [""- A unique experience of working the most customers beloved and largest mobile operator in Ukraine- Real opportunity to ship digital products to millions of customers- A competitive salary- Remote day per week- Great possibilities for professional development and career growth- Medical insurance- Life insurance- Friendly & Collaborative Environment""], ""Responsibilities"": [""Developing ETL flows based on Hadoop/BigData stack technology: Apache Nifi, Hive, Spark, Kafka"", ""Troubleshooting and performance optimization for data processing flows, data models""], ""Project description"": [""Kyivstar is looking for a BigData Engineer to develop a platform for collection, processing and storing petabytes data. Built with open source technologies, the systems handle billions of records daily, generating terabytes of data.""]}",,"Required skills — 3+ years of programming experience or relevant ETL experience— Data formats knowledge and the differences between them— Solid experience with Hadoop stack— Experience with RDBMS and/or NoSQL — Experience with Kafka— Understanding of processes design and development for data modeling, processing and analysis— Experience with Java and/or Scala and/or python— Knowledge of version control system: git or bitbucket— Background in test driven development, automated testing and other software engineering best practices (e.g., performance, security, BDD, etc.)— Docker/Kubernetes paradigm understanding We offer - A unique experience of working the most customers beloved and largest mobile operator in Ukraine- Real opportunity to ship digital products to millions of customers- A competitive salary- Remote day per week- Great possibilities for professional development and career growth- Medical insurance- Life insurance- Friendly & Collaborative Environment Responsibilities — Developing ETL flows based on Hadoop/BigData stack technology: Apache Nifi, Hive, Spark, Kafka — Troubleshooting and performance optimization for data processing flows, data models Project description Kyivstar is looking for a BigData Engineer to develop a platform for collection, processing and storing petabytes data. Built with open source technologies, the systems handle billions of records daily, generating terabytes of data.",BigData ETL Engineer@Kyivstar,https://jobs.dou.ua/companies/kyivstar/vacancies/116530/, Kyiv,BigData ETL Engineer,16 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/softserve/,SoftServe,{},,"WE ARE Our company provides purpose-built products for IT professionals, MSPs, and DevOps pros. We offer value-driven products and tools that solve a broad range of IT management challenges—whether those challenges are related to networks, servers, applications, storage, virtualization, cloud, or development operations.About the project Report Management tool helps IT providers show their value to customers. It contains over 45 premade reports and gives the possibility to create their own custom reports for specific clients. YOU ARE • Possessing more than 2-year experience in designing and developing commercial software as a DB Engineer• Knowledgeable about T-SQL and SQL Server 2012 (and above)• Experienced with Microsoft Windows Server and IIS, Microsoft BI Suite — SSRS and SSIS, Relational database design, development and Data Warehousing experience, InstallShield• Proficient in Microsoft MVC and Microsoft WCF• The person having programming experience with C# and ASP.NET Web Forms• Eager for constant learning and improving• A self-driven person helping the team meet project delivery milestones• A team player with excellent communications skills, a good attitude, and a friendly personality• Demonstrating fluent spoken/written English as it is used on a daily basis YOU WANT TO WORK WITH • Development and releases of service packs for the Report Manager product• Addressing customer tickets and resolving product issues that are discovered• Updating the product as new versions of Microsoft components/versions/operating systems are released• Verifying compatibility with updates and new features of another product• Increasing automation test coverage• Customer issue analysis trends and creation of tools/utilities for support to avoid/re-mediate customer tickets TOGETHER WE WILL • Grow technically• Provide our client with a high level of support• Advance product by suggesting our improvements• Add value to the business",Middle/Senior DW/BI Engineer (ID 56150)@SoftServe,https://jobs.dou.ua/companies/softserve/vacancies/132095/, Lviv,Middle/Senior DW/BI Engineer (ID 56150),16 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/data-science-ua/,Data Science UA,"{""Required skills"": [""2-3 years of Javascript experience"", ""1-2 years with React Native"", ""ES6"", ""React/Redux"", ""CSS"", ""HTTP API, REST"", ""Google Maps+"", ""Git""], ""We offer"": [""work remotely"", ""small team"", ""interesting project""], ""Responsibilities"": [""writing a mobile application using React Native,"", ""developemnt task on iOS + Android"", ""Using of Google Maps API""], ""Project description"": [""We are developing a new blockchain technology platform which is used by business and government for creating reusable blocks of solutions.""]}",,"Required skills — 2-3 years of Javascript experience— 1-2 years with React Native— ES6— React/Redux— CSS— HTTP API, REST— Google Maps+— Git We offer — work remotely— small team— interesting project Responsibilities — writing a mobile application using React Native,— developemnt task on iOS + Android— Using of Google Maps API Project description We are developing a new blockchain technology platform which is used by business and government for creating reusable blocks of solutions.",React Native developer@Data Science UA,https://jobs.dou.ua/companies/data-science-ua/vacancies/132083/," Kyiv, remote",React Native developer,16 September 2020,,2020-10-13,,dou
